Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image
vishal trader,@vishaltrad84022,2023-09-28T19:56:08.000Z,False,Bank nifty#sensex#nifty50#nifty finance chart market week#chart &level octuber series today mrng start keep eye levels sell on rise market,0,0,0,56,[],[],[],https://pbs.twimg.com/profile_images/1705171337520746496/QnTMz485_normal.jpg
Saurav Pandey,@SauravP02058432,2023-09-28T19:50:41.000Z,False,"Nifty support level now major 19400 and minor but critical 19500 and resistance 19700 big resistance 

All world indices working in bullish side except 3-4 indices so tomorrow nifty 50 will open gap up around 20-60 points#fiidata #support #Resistance #dowjones #stockmarkets",1,0,1,128,"['#fiidata', '#support', '#Resistance', '#dowjones', '#stockmarkets']",[],[],https://pbs.twimg.com/profile_images/1643653878917759002/-mXS3wqw_normal.jpg
Nifty50+,@queenmiserable,2023-09-28T19:48:56.000Z,True,Fabric ,0,0,0,13,[],[],['\\U0001f929'],https://pbs.twimg.com/profile_images/1704034813022203904/BmykoqfZ_normal.jpg
Saurav Pandey,@SauravP02058432,2023-09-28T19:48:19.000Z,False,F&O Data Clients Dii Pro Fii FOLLOW FOR MORE CONTENThttps://chat.whatsapp.com/IyoSUZmEwA8KyzqEKKe3m2…#optionbuying #nifty #DowJones #niftyOptions #optionbuying #BREAKOUTSTOCKS #StocksToBuy  #GIFTNIFTY #StockMarketindia #stockmarket #optiontrading #fiidata #nifty50 #fiidata #nasdaq,1,0,2,543,"['#optionbuying', '#nifty', '#DowJones', '#niftyOptions', '#optionbuying', '#BREAKOUTSTOCKS', '#StocksToBuy', '#GIFTNIFTY', '#StockMarketindia', '#stockmarket', '#optiontrading', '#fiidata', '#nifty50', '#fiidata', '#nasdaq']",[],"['\\U0001f43b', '\\U0001f402', '\\U0001f402', '\\U0001f43b', '\\U0001f43b']",https://pbs.twimg.com/profile_images/1643653878917759002/-mXS3wqw_normal.jpg
AK Trader,@AKTrader_ofa_mp,2023-09-28T19:47:27.000Z,False,Nifty Futures also took Resistance from PRE DAY VAH. http://linktr.ee/aktrader  #Nifty #nifty50 #NiftyFifty #NiftyBank #NIFTYIT #NIFTYFUTURE #NIFTYAUTO #Niftypsubank #banknifty #BankNiftyOptions #bankniftyexpiry #bankniftyoption #nseindia #NSE #gocharting #TradingView,0,0,1,354,"['#Nifty', '#nifty50', '#NiftyFifty', '#NiftyBank', '#NIFTYIT', '#NIFTYFUTURE', '#NIFTYAUTO', '#Niftypsubank', '#banknifty', '#BankNiftyOptions', '#bankniftyexpiry', '#bankniftyoption', '#nseindia', '#NSE', '#gocharting', '#TradingView']",[],"['\\U0001f642', '\\u26a1']",https://pbs.twimg.com/profile_images/1683939514673254402/3a2zNOkd_normal.jpg
Vijay,@hiwistler,2023-09-28T19:47:04.000Z,False,#Bandhan  AMC forecasts a global transition towards renewable energy  #nifty50  #renewableenergy,0,0,0,82,"['#Bandhan', '#nifty50', '#renewableenergy']",[],[],https://pbs.twimg.com/profile_images/1622693603930738708/HS2xdKXE_normal.jpg
StalkYourStock,@StalkYourStock,2023-09-28T19:37:56.000Z,False,"Don't miss this sleeping giant. Wake up time soon. 
Buy this counter, still in buying range.     #StockMarketindia #StocksInFocus #StocksToBuy #StocksToTrade #StocksToTrade #HDFCBank #Reliance #nifty50 #banknifty #irctc .",0,0,2,591,"['#StockMarketindia', '#StocksInFocus', '#StocksToBuy', '#StocksToTrade', '#StocksToTrade', '#HDFCBank', '#Reliance', '#nifty50', '#banknifty', '#irctc']","['@CNBCTV18News', '@CNBC_Awaaz', '@ZeeBusiness', '@NDTVProfit', '@ETNOWlive']",[],https://pbs.twimg.com/profile_images/1688413478682263553/a2Kg8Cq9_normal.jpg
Bal Krishan Sehgal,@BalkrishnSehgal,2023-09-28T19:36:51.000Z,False,TATA STEEL : CO INKS AGREEMENT WITH IOCL TO FURTHER REDUCE CARBON FOOTPRINT#TataSteel #nifty50 #StockMarketindia,0,0,1,31,"['#TataSteel', '#nifty50', '#StockMarketindia']",[],[],https://pbs.twimg.com/profile_images/1659506556029861889/2hoFterb_normal.jpg
Arijit K R0Y,@FighterAKR,2023-09-28T19:30:00.000Z,False,"#nifty50 has formed a #Bearish candle on the daily chart indicates that #Sellers have completely captured the entire #Market..

Crucial Support Level:-- 19,435..

Support for #Nifty @ 19,516-19,435-19,346-19,304
&
Resistance @ 19,567-19,639-19,708-19,767..#StockMarket #nseindia",0,0,0,44,"['#nifty50', '#Bearish', '#Sellers', '#Market', '#Nifty', '#StockMarket', '#nseindia']",[],[],https://pbs.twimg.com/profile_images/1693088413069578240/iaxGm8Hb_normal.jpg
Gaurav Reddy,@Gaurav_Red,2023-09-28T19:29:40.000Z,False,generally PROs dont have the power to move underlying prices and they just play in derivatives whereas FIIs have the ability to move the underlying stocks so its FII & DII that move markets ....PROs just react to price like clients....FII data holds more weight,0,0,2,65,[],[],[],https://pbs.twimg.com/profile_images/1646282566096531456/24vk_74G_normal.jpg
Scientific Trader,@trading_gene,2023-09-28T19:26:19.000Z,False,"#ovenfresh#Tvsmotors  short term view 29/09 Should fall further down to 1480/1440 levels. 
1500 PE looks good  #chartpatterns #nifty50 #trading #StockMarket #optionbuying #stockstowatch #NiftyBank #niftyOptions #investing",2,1,2,331,"['#ovenfresh', '#Tvsmotors', '#chartpatterns', '#nifty50', '#trading', '#StockMarket', '#optionbuying', '#stockstowatch', '#NiftyBank', '#niftyOptions', '#investing']",[],"['\\U0001f60d', '\\U0001f60d']",https://pbs.twimg.com/profile_images/1574723113404993536/9p_idw3F_normal.png
Nifty50,@HowISeeIt50,2023-09-28T19:21:18.000Z,False,,0,0,0,1,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Nifty50,@HowISeeIt50,2023-09-28T19:19:59.000Z,False,Donald Duck Trump’s mugshot,0,0,0,1,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Nifty50,@HowISeeIt50,2023-09-28T19:18:38.000Z,False,,0,0,0,1,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Nifty50,@HowISeeIt50,2023-09-28T19:18:18.000Z,False,Your own witnesses say he didn’t do anything you fucking lying clown.,0,0,0,1,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Nifty50,@HowISeeIt50,2023-09-28T19:17:24.000Z,False,"You are a fucking clown!  

Jim Jordan needs to be investigated for his role in the sexual assaults in Ohio.  You know, an actual crime!",0,0,0,1,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Satyam Pandey,@satyam885522,2023-09-28T19:16:19.000Z,False,Kisi ko bull banna hai kisi ko bear pr Trader kisi ko nahi.#nifty50 #BankNiftyOptions#bitter_truth #Nifty #niftyOptions,0,1,3,242,"['#nifty50', '#BankNiftyOptions', '#bitter_truth', '#Nifty', '#niftyOptions']",[],[],https://pbs.twimg.com/profile_images/1659238823564578818/ItIS3XIO_normal.jpg
Saurav S,@bilgirlevant,2023-09-28T19:11:19.000Z,False,"As I said, I am much more bullish with #indiavix than #nifty50 ",0,1,2,137,"['#indiavix', '#nifty50']",[],['\\U0001f937\\u200d\\u2642\\ufe0f'],https://pbs.twimg.com/profile_images/1703069248699150336/0cHQg7QF_normal.jpg
TsuNamo,@IHussainih,2023-09-28T19:09:34.000Z,False,Nifty 50 view pls,1,0,0,873,[],[],[],https://pbs.twimg.com/profile_images/1652617037565538305/LR2aSpqF_normal.jpg
Sachin Deodhar @aceDee,Sachin Deodhar @aceDee,2023-09-28T19:07:46.000Z,False,"Wake up and smell the coffee

Against all odds, #Nifty50 is hardly down 3.5% (from ATH)",2,1,15,"5,078",['#Nifty50'],[],[],https://pbs.twimg.com/profile_images/1699500299743027201/0FJmffja_normal.jpg
Nifty50,@HowISeeIt50,2023-09-28T19:07:06.000Z,False,"  

Thank you senators for voting that everyone needs to dress up to do your jobs that you DONT EVER DO!  Fucking useless clowns.",0,0,0,2,[],"['@SenateDems', '@NRSC']",[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Stock Shorts,@sTocksHortsiNd,2023-09-28T19:04:51.000Z,False,"Another day of fall.#NIFTYIT tanked crazy fall.#NiftyBank followed suite.
Auto, health care, FMCG, metals and auto also fell.
Small caps fell the least.
Now a small pull back can happen before falling#StockMarketindia #MarketUpdate #nifty50 #BSE #nseindia #InvestInIndia #Nifty",0,2,1,425,"['#NIFTYIT', '#NiftyBank', '#StockMarketindia', '#MarketUpdate', '#nifty50', '#BSE', '#nseindia', '#InvestInIndia', '#Nifty']",[],[],https://pbs.twimg.com/profile_images/1659311338362118146/jFriIEVU_normal.jpg
Vijay,@hiwistler,2023-09-28T18:51:35.000Z,False,"Valuing #zerodha  at Rs 30,000 cr more reasonable than the speculated Rs 1-2 Lakh crore: Nithin Kamath  #nifty50",0,0,0,77,"['#zerodha', '#nifty50']",[],[],https://pbs.twimg.com/profile_images/1622693603930738708/HS2xdKXE_normal.jpg
Deshbandhu - (Daily Hindi Newspaper),@NewsDeshbandhu,2023-09-28T18:48:20.000Z,False,"तेल की कीमतें बढ़ने से बिकवाली के दबाव में निफ्टी, 165 अंक लुढ़का

निफ्टी गुरुवार को सपाट खुला लेकिन जल्द ही तेल की कीमतों में उछाल और कमजोर वैश्विक संकेतों के चलते बिकवाली के दबाव में आ गयाhttps://deshbandhu.co.in/news/business-nifty-under-selling-pressure-due-to-rising-oil-prices-fell-165-points-390412-1… #Deshbandhunews #news #newshub #BreakingNews #nifty50",0,0,0,6,"['#Deshbandhunews', '#news', '#newshub', '#BreakingNews', '#nifty50']",[],[],https://pbs.twimg.com/profile_images/1019883861247909889/F4Wofprf_normal.jpg
rZeuusConsulting,@rZeuus303,2023-09-28T18:48:12.000Z,False,"#nifty50 gave 19450 Target last week itself..19490 Current range 19450-19775. Long/Shorts can be taken accordingly. 
Safe Trading ",0,0,0,81,['#nifty50'],[],"['\\u2705', '\\U0001f642', '\\u2705']",https://pbs.twimg.com/profile_images/1415193066923716621/SDr3mxoh_normal.jpg
Upright mind,@upright_mind,2023-09-28T18:47:32.000Z,False,Global Indices indicating gap up opening for #Nifty and #Bank Nifty !!#nifty50#AsianGames2022,1,0,1,227,"['#Nifty', '#Bank', '#nifty50', '#AsianGames2022']",[],[],https://pbs.twimg.com/profile_images/1591013373806018560/UM4g0MPJ_normal.jpg
Bharat Kr Bansal,@BharatKrBansal1,2023-09-28T18:47:24.000Z,False,"Indices Parameters 29th Sep#BankniftyS: 44124- 43857- 43450
R: 44455- 44760- 45166#Nifty50S: 19467- 19372- 19244
R: 19561- 19636- 19726#NiftyFinS: 19582- 19452- 19302
R: 19739- 19844- 19961 ",0,0,0,139,"['#Banknifty', '#Nifty50', '#NiftyFin']","['@CNBC_Awaaz', '@ZeeBusiness']",[],https://pbs.twimg.com/profile_images/1694335539242315776/fzgKX_gR_normal.jpg
Vijay,@hiwistler,2023-09-28T18:42:41.000Z,False,"Rupee will be under pressure against dollar, but will appreciate versus other Asian currencies, says JPMorgan  #USDINR   #CrudeOil   #JPM  #nifty50",0,0,1,155,"['#USDINR', '#CrudeOil', '#JPM', '#nifty50']",[],[],https://pbs.twimg.com/profile_images/1622693603930738708/HS2xdKXE_normal.jpg
430am Buzz,@430amBuzz,2023-09-28T18:41:10.000Z,False,"Things to know before opening bell on 29th Sep
Given the bearish sentiment prevailed in the market, the bears may push the Nifty50 towards 19,220, the low of the August month if it decisively breaks 19,500 on closing basis#India  #StockMarket #stockmarkets #stockmarketinvesting",0,0,1,60,"['#India', '#StockMarket', '#stockmarkets', '#stockmarketinvesting']",[],[],https://pbs.twimg.com/profile_images/1687053712416772096/PuISJMEQ_normal.jpg
Rajesh,@R2KMB,2023-09-28T18:41:00.000Z,False,"Looking at the option data, Nifty is not showing weakness. Will wait for a day or 2 to finally conclude.#nifty50 #Nifty #stockmarketindia",0,0,0,151,"['#nifty50', '#Nifty', '#stockmarketindia']",[],[],https://pbs.twimg.com/profile_images/1507733567417298952/r9PjAfIc_normal.jpg
Ashish Pandey,@ashish111091,2023-09-28T18:40:33.000Z,False,"For 29 Sep 2023
(Education Purpose Only)
Support and Resistance Levels of#Nifty50 #banknifty #finnifty#fiidataEOD  Data 28 Sep 2023
Retail One Sided BullishDII BearishFII One Sided BearishPro One Sided BearishRetweet if its helpfull ",1,0,3,366,"['#Nifty50', '#banknifty', '#finnifty', '#fiidata']",[],"['\\U0001f402', '\\U0001f402', '\\U0001f43b', '\\U0001f43b', '\\U0001f43b', '\\U0001f43b', '\\U0001f43b', '\\U0001f64f']",https://pbs.twimg.com/profile_images/1678457504454578176/z1QEpiUP_normal.jpg
Vijay,@hiwistler,2023-09-28T18:36:08.000Z,False,Trade setup for Friday: 15 things to know before opening bell  #nifty50 US market are up at this time - Most is Nasdaq +0.70% and least is Dow Jones +0.16%,0,0,0,58,['#nifty50'],[],['\\u2705'],https://pbs.twimg.com/profile_images/1622693603930738708/HS2xdKXE_normal.jpg
jay kamadiya,@jay_kamadiya,2023-09-28T18:34:30.000Z,False,"Let’s start again #nifty50 19510 spot 
Target 21000 #AdaniGroup #Reliance #HDFCBank #infy 
Let’s butcher  #megabull",0,1,1,300,"['#nifty50', '#AdaniGroup', '#Reliance', '#HDFCBank', '#infy', '#megabull']",[],['\\U0001f43b'],https://pbs.twimg.com/profile_images/724303971423145984/qA1Av-IU_normal.jpg
Vijay,@hiwistler,2023-09-28T18:33:37.000Z,False,"#ideaforge  #nifty50 Up in a lift (elevator) , coming down on a escalatorHeavy selling on the first day was not a good sign.Product is good, is stock worth the price?",0,0,0,152,"['#ideaforge', '#nifty50']",[],"['\\U0001f6d1', '\\U0001f6d1', '\\u2705']",https://pbs.twimg.com/profile_images/1622693603930738708/HS2xdKXE_normal.jpg
Nifty50+,@queenmiserable,2023-09-28T18:30:40.000Z,False,Fabric,0,0,0,8,[],[],[],https://pbs.twimg.com/profile_images/1704034813022203904/BmykoqfZ_normal.jpg
Nifty50+,@queenmiserable,2023-09-28T18:30:12.000Z,False,,0,0,0,8,[],[],[],https://pbs.twimg.com/profile_images/1704034813022203904/BmykoqfZ_normal.jpg
marketoffinance,@marketoffinance,2023-09-28T18:26:32.000Z,False,"BANKNIFTY LEVELS FOR TOMORROW - 29/09/2023

TIME FRAME : 15 MINUTES

RESISTANCE LEVEL 1 : 44,730

RESISTANCE LEVEL 2 : 44,930

SUPPORT LEVEL 1 : 44,230

SUPPORT LEVEL 2 : 43,830#stock #trading #market #stockmarket #sharemarket #banknifty #nifty50 #futures #stocks #options",0,0,1,125,"['#stock', '#trading', '#market', '#stockmarket', '#sharemarket', '#banknifty', '#nifty50', '#futures', '#stocks', '#options']",[],[],https://pbs.twimg.com/profile_images/1408126758293889025/ZGWwaOFp_normal.jpg
Vijay,@hiwistler,2023-09-28T18:26:22.000Z,False,Jupiter Life Line Hospitals Ltd #JupiterLife   #nifty50,0,0,0,62,"['#JupiterLife', '#nifty50']",[],[],https://pbs.twimg.com/profile_images/1622693603930738708/HS2xdKXE_normal.jpg
AAIDT,@AAIDT3,2023-09-28T18:23:58.000Z,False,"#nifty50 #OptionsTrading #Bharat #StocksInFocus #MCX #MCXINDIA 
good 30% run in last month, today classic short covering rally, but OI change absent due to rollover effect. 

Looking at volatility, shorting opportunity for 2100& above CEs as per YRA",1,1,0,321,"['#nifty50', '#OptionsTrading', '#Bharat', '#StocksInFocus', '#MCX', '#MCXINDIA']",[],[],https://pbs.twimg.com/profile_images/1706180241746513920/XhuMLTaM_normal.jpg
IndianTrader,@Jagurts,2023-09-28T18:23:54.000Z,False,#banknifty #nifty50 #NiftyBank #sensex  Rs1439 brokerage and other charges,0,0,0,22,"['#banknifty', '#nifty50', '#NiftyBank', '#sensex']",[],[],https://pbs.twimg.com/profile_images/1702687420741988353/XiLmxhoi_normal.jpg
Index Trading,@indextradingkk,2023-09-28T18:23:00.000Z,False,Nifty & banknifty analysis for 29 September !! #Nifty #nifty50 #banknifty #bankniftyoption #StockMarket #sharemarket #nseindia,0,0,0,190,"['#Nifty', '#nifty50', '#banknifty', '#bankniftyoption', '#StockMarket', '#sharemarket', '#nseindia']",[],[],https://pbs.twimg.com/profile_images/1669764985856339968/wB-tNYBF_normal.jpg
nifty50trade,@nifty50trade,2023-09-28T18:21:32.000Z,False,New Aston Martin DB12 to be launched in India tomorrow#nse #bse #dowjones#nasdaq #nifty50trade #sensex,0,0,1,138,"['#nse', '#bse', '#dowjones', '#nasdaq', '#nifty50trade', '#sensex']",[],[],https://pbs.twimg.com/profile_images/1708401765367037952/3uyQYWxx_normal.jpg
Vijay,@hiwistler,2023-09-28T18:21:13.000Z,False,"#cyient  DLM   #nifty50 

Explore the company:
DLM | Industry | Industrial (http://cyientdlm.com)",0,0,0,90,"['#cyient', '#nifty50']",[],[],https://pbs.twimg.com/profile_images/1622693603930738708/HS2xdKXE_normal.jpg
Nifty50+,@queenmiserable,2023-09-28T18:21:09.000Z,False,"Yes, therapists where you all at. as they both need it!",0,0,0,29,[],[],[],https://pbs.twimg.com/profile_images/1704034813022203904/BmykoqfZ_normal.jpg
Deepak Shiwatch,@Deepak_shiwatch,2023-09-28T18:20:53.000Z,True,"Bhai apne ko technical nahin aata
Or apna Astro, Numerology
Jo bhi h wo sirf 
Index#Banknifty #Nifty50 
Me hota h Sirf ",0,0,1,65,"['#Banknifty', '', '#Nifty50']",[],"['\\U0001f1ee\\U0001f1f3', '\\U0001f64f']",https://pbs.twimg.com/profile_images/1623316537649270784/YuTjisPA_normal.jpg
Stocks to buy / avoid,@Sarab75219750,2023-09-28T18:20:05.000Z,True,There Was Co if most of u know manpasand beverages used to trade at 600rs just imagine 600rs suddenly 0 why there results over the yrs was fake.  Sunnydeol and tapsee pannu was there advertising star . #Pepsi #nifty50 #StockMarketindia,0,1,3,632,"['#Pepsi', '#nifty50', '#StockMarketindia']",[],[],https://pbs.twimg.com/profile_images/1338548183471771649/a3BPPG3p_normal.jpg
Nifty50+,@queenmiserable,2023-09-28T18:18:30.000Z,False,"This outfit is  

Jamaican singer #NadineSutherland looking fabulous at 55",0,0,1,30,['#NadineSutherland'],[],['\\U0001f525'],https://pbs.twimg.com/profile_images/1704034813022203904/BmykoqfZ_normal.jpg
nifty50trade,@nifty50trade,2023-09-28T18:17:59.000Z,False,New Aston Martin DB12 to be launched in India tomorrow#India #Automotive #cars #indiaauto,0,0,0,58,"['#India', '#Automotive', '#cars', '#indiaauto']",[],[],https://pbs.twimg.com/profile_images/1708401765367037952/3uyQYWxx_normal.jpg
StockStations,@StockStations,2023-09-28T18:17:51.000Z,False,"#NIFTY50 29 Sep
Current 19553#Resistance 19599#Support 19492

Target May 19650 & 19710 After Break Resistance.#Target May be 19408 & 19365 After Break Support.

Execute,When 15min #Candle Break & Close Above Resistance Or Break & Close Below SupportSL 15min Candle's Low",0,2,0,252,"['#NIFTY50', '#Resistance', '#Support', '#Target', '#Candle']",[],['\\U0001f4cc'],https://pbs.twimg.com/profile_images/1590330259966394369/VND_UGFn_normal.jpg
Stocks to buy / avoid,@Sarab75219750,2023-09-28T18:17:45.000Z,True,There are 100s of Co I am studying showing same pattern and  there fake result manipulated the share but can't do that for long .the bubble will burst be careful specially the ones in so called renewable in small cap . #stockmarket #nifty50,0,0,2,377,"['#stockmarket', '#nifty50']",[],[],https://pbs.twimg.com/profile_images/1338548183471771649/a3BPPG3p_normal.jpg
Himanshu Rwt,@HimanshuRWT4,2023-09-28T18:17:37.000Z,False,#NSEUpdates #Nifty #Nifty50 #NSEIndia #StockMarketIndia #ShareMarket #MarketUpdates,0,0,1,118,"['#NSEUpdates', '#Nifty', '#Nifty50', '#NSEIndia', '#StockMarketIndia', '#ShareMarket', '#MarketUpdates']",[],[],https://pbs.twimg.com/profile_images/1234495554891198465/J6c-l1T0_normal.jpg
ASHISH SHAH,@ASHISH_SHAH2310,2023-09-28T18:14:17.000Z,False,#StockMarket #nifty50 #investing #BusinessGrowth,0,0,2,43,"['#StockMarket', '#nifty50', '#investing', '#BusinessGrowth']",[],[],https://pbs.twimg.com/profile_images/1695970003793973249/rI3jI9lY_normal.jpg
nifty50trade,@nifty50trade,2023-09-28T18:11:41.000Z,False,GLOBAL EQUITY MARKET#nse #bse #dowjones#nasdaq #nifty50trade #sensex,1,0,0,98,"['#nse', '#bse', '#dowjones', '#nasdaq', '#nifty50trade', '#sensex']",[],[],https://pbs.twimg.com/profile_images/1708401765367037952/3uyQYWxx_normal.jpg
AAIDT,@AAIDT3,2023-09-28T18:11:32.000Z,False,"#nifty50 #OptionsTrading #Bharat #StocksInFocus 
Stocks who have started new series with more than 30% drop in OI#DELTACORP#INDIACEM#COALINDIA#NATIONALUM#RECltd#GRANULES",0,0,0,514,"['#nifty50', '#OptionsTrading', '#Bharat', '#StocksInFocus', '#DELTACORP', '#INDIACEM', '#COALINDIA', '#NATIONALUM', '#RECltd', '#GRANULES']",[],[],https://pbs.twimg.com/profile_images/1706180241746513920/XhuMLTaM_normal.jpg
md Hammad Khan (محمد حماد),@MdHammadKhan5,2023-09-28T18:09:26.000Z,False,"Treding

Or 

Investing #stockmarkets #investments #treding #investors #nifty50",0,1,0,83,"['#stockmarkets', '#investments', '#treding', '#investors', '#nifty50']",[],"['\\u2753', '\\u2753']",https://pbs.twimg.com/profile_images/1705598750645731328/0P7Ak8-3_normal.jpg
