Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image
NiftyView Abhishek,@Niftyview_,2023-09-21T21:54:07.000Z,False,"#dowjones Closed  Points down #GIFTNIFTY  ACCORDING #NIFTY OPENING ANY GAUSE...???
AND MY CONDOLENCES TO PUT SELLER & CALL BUYER'S
ONE ADVICE #SIKH LO #DOSTO ESKE BINA #TUKTUK HI KAR PAOGE. #TrendingNow #canadaindia #CanadaNews #nifty50 #fridayNifty #fridayBanknifty",1,1,3,490,"['#dowjones', '#GIFTNIFTY', '#NIFTY', '#SIKH', '#DOSTO', '#TUKTUK', '#TrendingNow', '#canadaindia', '#CanadaNews', '#nifty50', '#fridayNifty', '#fridayBanknifty']","['@370', '@288']",['\\U0001f3cf'],https://pbs.twimg.com/profile_images/1667200267459399680/dRFNYyWk_normal.jpg
Star Options,@anandsh41201305,2023-09-21T21:39:22.000Z,False,"44600 wil be taken out with gap down! 

Our first  mega bear  target  wil be blasted downside! 

Next mega bear targert 44K!

Get ready! #banknifty wil lead all declines#Nifty mega bear  target 19580

FIIs 56 % long still so further declines very fast! #nifty50",0,3,6,777,"['#banknifty', '#Nifty', '#nifty50']",[],"['\\U0001f947', '\\U0001f43b', '\\U0001f3af', '\\U0001f43b']",https://pbs.twimg.com/profile_images/1674736684540493825/hUPLYEHO_normal.jpg
シンチャオ︰三菱UFJ全力少年(Lv35),@Nifty50JEPI1489,2023-09-21T21:35:10.000Z,False,じぃじさん、ありがとうございます,0,0,1,69,[],[],['\\U0001f647\\u200d\\u2642\\ufe0f'],https://pbs.twimg.com/profile_images/1613035622637400064/aCQEOj87_normal.jpg
シンチャオ︰三菱UFJ全力少年(Lv35),@Nifty50JEPI1489,2023-09-21T21:33:59.000Z,False,Takさん、ありがとうございます(((o(*ﾟ▽ﾟ*)o))),0,0,1,57,[],[],[],https://pbs.twimg.com/profile_images/1613035622637400064/aCQEOj87_normal.jpg
Sach,@sachinsyd,2023-09-21T21:30:05.000Z,True,Down 500 so far #GIFTNIFTY #nifty50 #Nifty20K #NiftyFifty #NIFTYFUTURE,0,0,3,296,"['#GIFTNIFTY', '#nifty50', '#Nifty20K', '#NiftyFifty', '#NIFTYFUTURE']",[],[],https://pbs.twimg.com/profile_images/1593848140821450752/HaY7IuWd_normal.jpg
Colonel's Stock Advisory,@Colonel_stocks,2023-09-21T21:14:04.000Z,False,"Nifty50. Cont.. Am not expecting to stop before touching 19300. Infact, due to inertia it may touch 19163.All this likely to take few days. BUT nifty under current is strong, present swing is correction only. Nifty50 will regain lost ground.",0,0,0,45,[],[],[],https://pbs.twimg.com/profile_images/1538432753502687233/o2kahaQj_normal.jpg
Colonel's Stock Advisory,@Colonel_stocks,2023-09-21T21:08:11.000Z,False,"Nifty50. It's Close on  21/09/23 was 19742. By all estimates it's DOWN. In it's down Swing one small rally may come, but it will  melt down. It will start as soon as nifty leaves 19710 and makes no effort to regain it . Am not expecting it to stop before touching 19300. Cont..",0,1,0,124,[],[],[],https://pbs.twimg.com/profile_images/1538432753502687233/o2kahaQj_normal.jpg
NamanDubey22,@NamanDu00017790,2023-09-21T20:42:13.000Z,False,"Dow Jones are almost comes at my targets of 33500 .
Nasdaq complete my targets 2 times .
 S&P also achieved my targets. Nifty 50 are down from Highs but neglect my views, will also review it.
Now will review Markets on weekends.#StayTuned 
Follow for more",0,0,0,27,['#StayTuned'],[],[],https://pbs.twimg.com/profile_images/1690976269792624640/q8MNB1K9_normal.jpg
Pomelo,@Pomelo_gun,2023-09-21T20:38:03.000Z,False,「SBI･iシェアーズ･インド株式インデックス･ファンド（サクっとインド株式）」が本日から設定･運用を開始。SENSEX（30銘柄）の投信。「信託報酬0.4638％程度」は、良心的。大和-iFreeNEXTインド株インデックス（Nifty50）も9/27から0.43％に引き下げるそうです。https://sbigroup.co.jp/news/pr/2023/0822_14018.html…,0,0,0,472,[],[],[],https://pbs.twimg.com/profile_images/1237529155282993152/kRvRd933_normal.jpg
Gaureesh Vats Shukla,@GaureeshVats,2023-09-21T20:16:14.000Z,True,Red Red Red everywhere. Good night folks. #DowJones #nifty50 #NASDAQ #StockMarket #stockmarkets,0,0,0,231,"['#DowJones', '#nifty50', '#NASDAQ', '#StockMarket', '#stockmarkets']",[],[],https://pbs.twimg.com/profile_images/1706036818263891968/AeCcCpsV_normal.jpg
Vinay Reddy,@TraderByNatureA,2023-09-21T20:14:08.000Z,False,Aristo bio got 8 cr order #GIFTNIFTY #Nifty #nifty50 #StockToWatch #StockMarket #StockMarketindia #SME #microcap#nifty50 #microcap #smestock #niftymicrocap#giftnifty #BSE #NSE #Midcap #smallcap #microcap,0,0,0,410,"['#GIFTNIFTY', '#Nifty', '#nifty50', '#StockToWatch', '#StockMarket', '#StockMarketindia', '#SME', '#microcap', '#nifty50', '#microcap', '#smestock', '#niftymicrocap', '#giftnifty', '#BSE', '#NSE', '#Midcap', '#smallcap', '#microcap']",[],[],https://pbs.twimg.com/profile_images/1702714019428122624/uikYfzHT_normal.jpg
Vijay,@hiwistler,2023-09-21T20:12:10.000Z,False,North American market close$DIA  $SPY  $QQQ  and more High options volume on many stocks#nifty50,0,0,0,125,['#nifty50'],[],['\\u2705'],https://pbs.twimg.com/profile_images/1622693603930738708/HS2xdKXE_normal.jpg
Stock Shorts,@sTocksHortsiNd,2023-09-21T20:08:55.000Z,False,"Markets are going to have another day of fall.
300 in nifty?
Leave your prediction in comments.
CAUTION!#StockMarketindia #MarketUpdate #nifty50 #BSE #nseindia #InvestInIndia",0,1,0,151,"['#StockMarketindia', '#MarketUpdate', '#nifty50', '#BSE', '#nseindia', '#InvestInIndia']",[],[],https://pbs.twimg.com/profile_images/1659311338362118146/jFriIEVU_normal.jpg
Hemant Kumar,@trade_tutorial,2023-09-21T20:05:49.000Z,False,"#nifty50 
Nifty closed below the 20 dema (19779) today. The Next support point is 50 dema which is near about 19540. Stay cautious until not closes above 20 dema again.#trading #NiftyFifty #nifty50 #Traders #StockMarket #stockmarketcrash",0,0,0,"1,047","['#nifty50', '#trading', '#NiftyFifty', '#nifty50', '#Traders', '#StockMarket', '#stockmarketcrash']",[],[],https://pbs.twimg.com/profile_images/1616045097271058434/c0uRYCCI_normal.jpg
Nifty50+,@queenmiserable,2023-09-21T20:03:39.000Z,False,Another superb interview from Had the pleasure of seeing Little Twitch live along with Sturgrav etc. what a show that was,0,1,1,89,[],['@dem_teach'],[],https://pbs.twimg.com/profile_images/1704034813022203904/BmykoqfZ_normal.jpg
PRICE ACTION EXPERT,@priceactiongann,2023-09-21T20:03:21.000Z,True,"#nifty #nifty50 #banknifty""More Blood bath ""
watch out ! #stockmarketcrash",0,5,44,42.6K,"['#nifty', '#nifty50', '#banknifty', '#stockmarketcrash']",[],[],https://pbs.twimg.com/profile_images/1502655630057738248/mDqHQQgX_normal.jpg
シンチャオ︰三菱UFJ全力少年(Lv35),@Nifty50JEPI1489,2023-09-21T20:00:17.000Z,False,八重歯くんさん、ありがとうございます,0,0,2,70,[],[],['\\u203c\\ufe0f'],https://pbs.twimg.com/profile_images/1613035622637400064/aCQEOj87_normal.jpg
Technicalanlaysisl,@Technicalanlay1,2023-09-21T19:57:41.000Z,False,"Nifty auto sector 

Weekly chart exactly at a level so for investor key to watch. 

For existing investor in auto sector watchout for resistance level and retest levels.#nifty50 #INDvsAUS #ViratKohli𓃵 #Ashwin #Dhoni #FridayVibes #music #ElonMusk #trading #SwingTrading",0,0,0,216,"['#nifty50', '#INDvsAUS', '#ViratKohli𓃵', '#Ashwin', '#Dhoni', '#FridayVibes', '#music', '#ElonMusk', '#trading', '#SwingTrading']",[],[],https://pbs.twimg.com/profile_images/1646989643014103040/eul0uetE_normal.jpg
シンチャオ︰三菱UFJ全力少年(Lv35),@Nifty50JEPI1489,2023-09-21T19:56:54.000Z,False,とりさん、ありがとうございます,0,0,1,62,[],[],['\\U0001f60a'],https://pbs.twimg.com/profile_images/1613035622637400064/aCQEOj87_normal.jpg
シンチャオ︰三菱UFJ全力少年(Lv35),@Nifty50JEPI1489,2023-09-21T19:55:53.000Z,False,"おはよ9月22日今日は何の日
⇒『世界サイの日』
世界自然保護基金が提唱。
英語表記は「World Rhino Day」。｢rhino｣は､｢サイ｣の意味。

世界に5種のサイが生息。
その角は、中国の漢方薬や中東の短剣の柄などとして珍重され、コカインやヘロイン、金よりも高値で取引。

人間も動物も平和で",1,2,75,"1,407",[],[],"['\\U0001f60c', '\\U0001f60c']",https://pbs.twimg.com/profile_images/1613035622637400064/aCQEOj87_normal.jpg
Shobhit,@Shobhit8108,2023-09-21T19:52:11.000Z,True,"Save this tweet ,chances of Good short covering seems strong .#nifty50",1,1,0,104,['#nifty50'],[],[],https://pbs.twimg.com/profile_images/1570064798574071808/b6HSsPcl_normal.jpg
Ajay A,@AjayAsam3,2023-09-21T19:42:54.000Z,False,"#nifty5022/09/2023#Friday#StockMarket #India 
Support:19710,19670,19640
Resistance:19790,19850,17920",0,0,0,80,"['#nifty50', '#Friday', '#StockMarket', '#India']",[],[],https://pbs.twimg.com/profile_images/1537796226770665472/D3Hzh9sH_normal.jpg
Arijit K R0Y,@FighterAKR,2023-09-21T19:30:00.000Z,False,"#nifty50 has formed a #Bearish candle on the daily chart indicates that #Sellers have strengthened their hold on the #Market.

Crucial Support Level:-- 19,640.

Support for #Nifty @ 19,709-19,640-19,567-19,516
&
Resistance @ 19,851-19,965-20,102-20,222.45.#StockMarket #nseindia",0,0,0,54,"['#nifty50', '#Bearish', '#Sellers', '#Market', '#Nifty', '#StockMarket', '#nseindia']",[],[],https://pbs.twimg.com/profile_images/1693088413069578240/iaxGm8Hb_normal.jpg
Suresh Sharma,@SureshS75891954,2023-09-21T19:28:38.000Z,False,#nifty50,0,0,0,86,['#nifty50'],[],[],https://pbs.twimg.com/profile_images/1688181928565047297/jNKv331U_normal.jpg
Stock Shorts,@sTocksHortsiNd,2023-09-21T19:24:25.000Z,False,"#exide  Industries invested an additional 1.25 billion Indian rupees in its wholly-owned subsidiary Exide Energy Solutions, according to a Wednesday filing.

This is very good news for Exide.

[1/2]#StockMarketindia #MarketUpdate #nifty50 #BSE #nseindia #InvestInIndia",1,0,0,162,"['#exide', '#StockMarketindia', '#MarketUpdate', '#nifty50', '#BSE', '#nseindia', '#InvestInIndia']",[],[],https://pbs.twimg.com/profile_images/1659311338362118146/jFriIEVU_normal.jpg
sharadmishra.com,@sharadmishraa,2023-09-21T19:21:38.000Z,True,22nd Sept  2023 -1:00 A.M . - #Nifty & #Banknifty पर क्या कहते हैं FII Derivatives के आँकड़े? क्या है की राय   #jagranbusiness ##AdaniGroupstockmarket #nifty50 #banknifty #StockMarketindia #sharemarketindia #sharemarket #OptionsTrading #optionbuying… Show more,0,0,2,358,"['#Nifty', '#Banknifty', '#jagranbusiness', '#AdaniGroupstockmarket', '#nifty50', '#banknifty', '#StockMarketindia', '#sharemarketindia', '#sharemarket', '#OptionsTrading', '#optionbuying']",['@sharadmishraa'],[],https://pbs.twimg.com/profile_images/1567147177327349760/SAZw3uC3_normal.jpg
"Puneet, Low risk options’ combinations,",@i2gain,2023-09-21T19:20:19.000Z,False,#Nifty #BankNifty #Nifty50 #OptionsTrading #Stocks #StockMarket #NiftyBank,0,0,3,391,"['#Nifty', '#BankNifty', '#Nifty50', '#OptionsTrading', '#Stocks', '#StockMarket', '#NiftyBank']",[],[],https://pbs.twimg.com/profile_images/1193477848029286401/YIAo5rwt_normal.jpg
Stock Market India,@StockMarketInd3,2023-09-21T19:08:34.000Z,False,"Should I buy #pvr stock from the India market or #Netflix from the USA market ?
Kindly RT for higher votes#Nifty#nifty50 #banknifty",0,0,0,340,"['#pvr', '#Netflix', '#Nifty', '#nifty50', '#banknifty']",[],[],https://pbs.twimg.com/profile_images/1250721446520741889/jLiTS-A8_normal.jpg
FinaXiom,@FinaXiom06,2023-09-21T19:02:57.000Z,False,#StockMarket #sharemarketindia #YouTube #technical #nifty50 #banknifty #support  #Bulls #Bears #nse #bse #technicalanalysis #Trader #investing #SwingTrading #investors #TradingView #trading,0,0,0,235,"['#StockMarket', '#sharemarketindia', '#YouTube', '#technical', '#nifty50', '#banknifty', '#support', '#Bulls', '#Bears', '#nse', '#bse', '#technicalanalysis', '#Trader', '#investing', '#SwingTrading', '#investors', '#TradingView', '#trading']",[],[],https://pbs.twimg.com/profile_images/1681357005435572224/oH3Zj8Ys_normal.jpg
Debkumar Mishra,@debkumarmishra1,2023-09-21T19:01:25.000Z,False,#NIFTY50 LEVEL FOR 22.09.2023,0,0,0,60,['#NIFTY50'],[],[],https://pbs.twimg.com/profile_images/1056404838345408512/o9b917Zf_normal.jpg
Saurav Pandey,@SauravP02058432,2023-09-21T19:01:18.000Z,False,"F&O Data Clients Fii Pro Dii Mixed

FOLLOW FOR MORE CONTENThttps://chat.whatsapp.com/IyoSUZmEwA8KyzqEKKe3m2…#optionbuying #nifty #DowJones #niftyOptions #optionbuying #BREAKOUTSTOCKS #StocksToBuy  #GIFTNIFTY #StockMarketindia #stockmarket #optiontrading #fiidata #nifty50 #fii #NASDAQ",0,0,1,479,"['#optionbuying', '#nifty', '#DowJones', '#niftyOptions', '#optionbuying', '#BREAKOUTSTOCKS', '#StocksToBuy', '#GIFTNIFTY', '#StockMarketindia', '#stockmarket', '#optiontrading', '#fiidata', '#nifty50', '#fii', '#NASDAQ']",[],"['\\U0001f43b', '\\U0001f402', '\\U0001f43b', '\\U0001f43b']",https://pbs.twimg.com/profile_images/1643653878917759002/-mXS3wqw_normal.jpg
Mayank singh,@MayankSingh9454,2023-09-21T18:59:35.000Z,False,"If #ICICIBank closes above  tomorrow or in next few days. Then it will be ready for up move.
Otherwise, it is just catching a falling Knife. #BREAKOUTSTOCKS, #nifty50, #banknifty #stockinfocus, #stockmarket, #StocksToBuy",0,0,0,308,"['#ICICIBank', '#BREAKOUTSTOCKS', '#nifty50', '#banknifty', '#stockinfocus', '#stockmarket', '#StocksToBuy']",['@951'],[],https://pbs.twimg.com/profile_images/1659881090402734081/55j6esYQ_normal.jpg
Stock Shorts,@sTocksHortsiNd,2023-09-21T18:57:31.000Z,False,"Nifty PE in June end was 21.76.
Nifty level was at 18600.
Nothing has changed from then.
So the current PE of 22.30 will in likelihood retract to 21.76 levels & the nifty to 18500 levels.
TIME TO BOOK PROFITS?#StockMarketindia #MarketUpdate #nifty50 #BSE #nseindia #InvestInIndia",0,0,0,88,"['#StockMarketindia', '#MarketUpdate', '#nifty50', '#BSE', '#nseindia', '#InvestInIndia']",[],[],https://pbs.twimg.com/profile_images/1659311338362118146/jFriIEVU_normal.jpg
Nifty Prediction,@trade_genious,2023-09-21T18:56:30.000Z,False,Nifty Prediction For Tomorrowhttps://youtu.be/ntpCq_ieqDA?si=xeOCW9O55GW7E7I8…#nifty #nifty50 #niftyfutures #banknifty #bankniftyfuture #stockmarket #niftyoptions #niftybank #niftyfuture #BankNiftyOptions #stockmarketcrash #StockMarketindia #stockmarkets #stockmarketnews #OptionsTrading #optionbuying,0,2,2,526,"['#nifty', '#nifty50', '#niftyfutures', '#banknifty', '#bankniftyfuture', '#stockmarket', '#niftyoptions', '#niftybank', '#niftyfuture', '#BankNiftyOptions', '#stockmarketcrash', '#StockMarketindia', '#stockmarkets', '#stockmarketnews', '#OptionsTrading', '#optionbuying']",[],[],https://pbs.twimg.com/profile_images/1667390152170430464/EvOsHLsr_normal.jpg
rZeuusConsulting,@rZeuus303,2023-09-21T18:55:25.000Z,False,"#nifty50 currently 19748.. heading to 19450.. Mentioned bearish bias at the beginning of the week itself...19450 should hold for the week..
Safe Trading ",0,1,1,268,['#nifty50'],[],"['\\U0001f642', '\\u2705']",https://pbs.twimg.com/profile_images/1415193066923716621/SDr3mxoh_normal.jpg
IPOHUNTS,@ipohunts,2023-09-21T18:43:34.000Z,True,"Tomorrow the market should still be indecisive:

1) there have been rate pause in USA and UK 
2) nifty and bank nifty seemed to be taking a stroll of correction/profit-booking 
3)sensex expiry 
4) next week monthly expiry #StockMarket #StockMarketindia #nifty50 #NiftyBank",0,3,10,353,"['#StockMarket', '#StockMarketindia', '#nifty50', '#NiftyBank']",[],[],https://pbs.twimg.com/profile_images/1688564002107101184/RliFwQN9_normal.jpg
Vijay,@hiwistler,2023-09-21T18:37:04.000Z,False,Trade setup for Friday: Top 15 things to know before the opening bell  #nifty50 North American markets are down at this time,0,0,0,70,['#nifty50'],[],['\\u2705'],https://pbs.twimg.com/profile_images/1622693603930738708/HS2xdKXE_normal.jpg
Prashanth_Trend follower,@devilsown_666,2023-09-21T18:36:47.000Z,False,"PWOI data for 21Sep23
FII added 3K long & 14.4K shorts
Fii added 4.6K Call & 57.8K put shorts
FII sold 3007cr in cash
FII Sentiment is -ve in Cash & Futures & +ve in options
LS ratio=1.29
Expecting a bounce as market looks oversold and to throw weak bears#nifty50",1,0,1,415,['#nifty50'],['@abhihiremath94'],[],https://pbs.twimg.com/profile_images/1452131204787015691/B10y966C_normal.jpg
Vijay,@hiwistler,2023-09-21T18:34:34.000Z,False,"#nifty50   
About 90 minutes to close of the US markets 
All around down day.  Small cap Russel 2000 $IWM -1.11%$DIA -0.69%  $SPY -1.25%  $QQQ -1.40%",0,0,1,144,['#nifty50'],[],[],https://pbs.twimg.com/profile_images/1622693603930738708/HS2xdKXE_normal.jpg
Vijay,@hiwistler,2023-09-21T18:31:35.000Z,False,"#nifty50  Themis Medicarefixed October 10, 2023, as a record date for the purpose of stock split or subdivision of equity shares",0,0,0,87,['#nifty50'],[],['\\u2705'],https://pbs.twimg.com/profile_images/1622693603930738708/HS2xdKXE_normal.jpg
Pro Trader Bhau,@Sudhanshu1919,2023-09-21T18:29:59.000Z,False,"Stock Market India .
.
.
.#stockmarkets #stock #nifty #banknifty #niftybank #investing #trading #investment #trader #viral #bts #explore #cryptocurrency #crypto #currency #forex #optiontrading #strategy #optionstrategy #finnifty #nifty50",0,0,1,276,"['#stockmarkets', '#stock', '#nifty', '#banknifty', '#niftybank', '#investing', '#trading', '#investment', '#trader', '#viral', '#bts', '#explore', '#cryptocurrency', '#crypto', '#currency', '#forex', '#optiontrading', '#strategy', '#optionstrategy', '#finnifty', '#nifty50']",[],"['\\U0001f1ee\\U0001f1f3', '\\U0001f4ca', '\\U0001f4b8', '\\U0001f4c8']",https://pbs.twimg.com/profile_images/1700416568411451392/kTjD2JXn_normal.jpg
Pro Trader Bhau,@Sudhanshu1919,2023-09-21T18:29:38.000Z,False,"Stock Market India .
.
.
.#stockmarkets #stock #nifty #banknifty #niftybank #investing #trading #investment #trader #viral #bts #explore #cryptocurrency #crypto #currency #forex #optiontrading #strategy #optionstrategy #finnifty #nifty50",0,0,1,265,"['#stockmarkets', '#stock', '#nifty', '#banknifty', '#niftybank', '#investing', '#trading', '#investment', '#trader', '#viral', '#bts', '#explore', '#cryptocurrency', '#crypto', '#currency', '#forex', '#optiontrading', '#strategy', '#optionstrategy', '#finnifty', '#nifty50']",[],"['\\U0001f1ee\\U0001f1f3', '\\U0001f4ca', '\\U0001f4b8', '\\U0001f4c8']",https://pbs.twimg.com/profile_images/1700416568411451392/kTjD2JXn_normal.jpg
Singh Saheb,@pksingh94,2023-09-21T18:28:56.000Z,False,"Sep 22 , 2023 #Nifty #nifty50 #Index #bloodbath #pullback",0,0,0,27,"['#Nifty', '#nifty50', '#Index', '#bloodbath', '#pullback']",[],[],https://pbs.twimg.com/profile_images/1592329284148154369/F9jkFD9s_normal.jpg
INVESTOPEDIA RSI,@investopediarsi,2023-09-21T18:28:33.000Z,False,"The Strategy that, i have followed to capture 1300 Points in Bank nifty will reveal very soon on youtube. Follow for more updates. Link in Bio. #nifty #nifty50 #niftyoption #OptionsTrading #optionbuying #Optionselling #StocksToBuy #StockMarketindia #swingtrading #CrudeOil",0,0,1,222,"['#nifty', '#nifty50', '#niftyoption', '#OptionsTrading', '#optionbuying', '#Optionselling', '#StocksToBuy', '#StockMarketindia', '#swingtrading', '#CrudeOil']",[],['\\U0001f60e'],https://pbs.twimg.com/profile_images/1546904173257850880/3d5hPCh5_normal.jpg
Stock with X,@Berealinlove05,2023-09-21T18:28:28.000Z,False,"#RelianceIndustries is good to buy on every dip for 2700+ #StockMarket #nifty50 

Disclaimer: I'm not a SEBI advisor. Info for education. Consult a financial advisor for gains/losses. My content, like tweets, isn't financial advice or endorsements. Individual responsibility.",0,0,0,27,"['#RelianceIndustries', '#StockMarket', '#nifty50']",[],['\\U0001f680'],https://pbs.twimg.com/profile_images/1704563743936626688/mzcVZ7ht_normal.jpg
Trading Radio,@trading_radio,2023-09-21T18:23:35.000Z,False,""" Wrapping Up :The Nifty PE ratio is a useful metric for assessing market valuation, but it's important to consider other factors such as interest rates, economic growth, and investor sentiment before making investment decisions.#Nifty #nifty50 #Investment #trading #stocks",1,0,1,270,"['#Nifty', '#nifty50', '#Investment', '#trading', '#stocks']",[],"['\\U0001f9d0', '\\U0001f4ca']",https://pbs.twimg.com/profile_images/1707714758353264640/9IzWT5d2_normal.jpg
Trading Radio,@trading_radio,2023-09-21T18:23:34.000Z,False,"Current Nifty PE ratio:
As of September 21, 2023, the Nifty PE ratio stands at 22.3. This means that investors are paying Rs.22.3 for every Rs.1 of earnings that the Nifty 50 companies are expected to generate. #Nifty #StockMarketindia #stocks #trading #investment #nifty50",1,0,0,149,"['#Nifty', '#StockMarketindia', '#stocks', '#trading', '#investment', '#nifty50']",[],[],https://pbs.twimg.com/profile_images/1707714758353264640/9IzWT5d2_normal.jpg
Trading Radio,@trading_radio,2023-09-21T18:23:33.000Z,False,Historical Perspective: The Nifty PE ratio has ranged from a low of 12.69 in January 2009 to a high of 40.92 in February 2021.The long-term average Nifty PE ratio is 21.53.(source http://finlive.in) #Nifty #StockMarketindia #stocks #trading #investment #nifty50,1,0,1,158,"['#Nifty', '#StockMarketindia', '#stocks', '#trading', '#investment', '#nifty50']",[],[],https://pbs.twimg.com/profile_images/1707714758353264640/9IzWT5d2_normal.jpg
Trading Radio,@trading_radio,2023-09-21T18:23:31.000Z,False, What is the Nifty PE Ratio?The Nifty PE ratio is a vital metric that gauges the valuation of the Nifty 50 index. It's calculated by dividing the total market capitalization of the Nifty 50 by the aggregate earnings of its constituent companies. #Nifty #StockMarket #trading,1,0,1,375,"['#Nifty', '#StockMarket', '#trading']",[],"['\\U0001f4ca', '\\U0001f4c8']",https://pbs.twimg.com/profile_images/1707714758353264640/9IzWT5d2_normal.jpg
